2020-11-08 15:58:14|-0.015|-0.014|0.874|268.6132|296.1725|13.9802|-23.837|38.424|25.919|25.2|
2020-11-08 15:58:15|-0.015|-0.014|0.874|268.6132|294.8547|13.9802|-23.12|36.981|24.875|25.21|
2020-11-08 15:58:16|-0.013|-0.014|0.871|266.0349|295.7141|16.1574|-23.12|38.424|23.136|25.21|
2020-11-08 15:58:17|-0.012|-0.013|0.872|275.2022|290.9586|17.4752|-22.224|36.44|24.005|25.21|
2020-11-08 15:58:18|-0.012|-0.015|0.872|273.8844|296.1725|14.8396|-23.299|36.079|24.353|25.2|
2020-11-08 15:58:19|-0.012|-0.014|0.872|264.2588|293.5369|17.0741|-21.148|37.883|24.701|25.23|
2020-11-08 15:58:20|-0.011|-0.015|0.875|269.931|300.1259|11.8029|-21.686|35.899|25.223|25.21|
2020-11-08 15:58:21|-0.014|-0.014|0.868|273.025|292.2191|16.6158|-22.941|36.44|24.353|25.2|
2020-11-08 15:58:22|-0.014|-0.014|0.871|273.025|290.0419|15.7563|-21.865|38.965|23.31|25.2|
2020-11-08 15:58:23|-0.013|-0.014|0.873|272.1083|291.3597|13.1207|-23.299|36.44|25.049|25.23|
2020-11-08 15:58:24|-0.014|-0.013|0.872|268.2122|296.6309|9.6257|-24.733|38.605|24.701|25.2|
2020-11-08 15:58:25|-0.012|-0.012|0.869|272.5666|295.3131|13.5791|-24.195|36.62|24.875|25.21|
2020-11-08 15:58:26|-0.014|-0.013|0.869|273.4261|292.2191|17.9336|-22.582|36.801|24.005|25.23|
2020-11-08 15:58:27|-0.013|-0.014|0.869|267.3527|284.3696|13.1207|-23.478|36.259|23.832|25.23|
2020-11-08 15:58:28|-0.014|-0.012|0.871|271.7072|289.6408|14.4385|-23.478|37.703|24.875|25.23|
2020-11-08 15:58:29|-0.012|-0.014|0.871|268.6132|297.0319|16.6158|-22.941|36.44|25.049|25.2|
2020-11-08 15:58:30|-0.011|-0.013|0.871|272.1083|298.3497|11.3446|-21.865|36.801|23.658|25.21|
2020-11-08 15:58:31|-0.014|-0.015|0.869|269.53|293.5369|16.1574|-23.837|38.063|24.179|25.21|
2020-11-08 15:58:32|-0.013|-0.014|0.871|275.2022|291.818|22.7464|-23.12|38.063|25.223|25.18|
2020-11-08 15:58:33|-0.012|-0.016|0.867|270.8478|291.3597|14.4385|-22.582|36.44|23.658|25.23|
2020-11-08 15:58:34|-0.014|-0.013|0.868|271.7072|291.818|14.4385|-21.507|36.801|26.093|25.22|
2020-11-08 15:58:35|-0.013|-0.014|0.872|267.7538|290.9586|17.0741|-23.299|36.079|25.745|25.21|
2020-11-08 15:58:36|-0.013|-0.013|0.87|272.1083|294.4536|18.3346|-23.478|36.259|23.832|25.21|
2020-11-08 15:58:37|-0.012|-0.013|0.868|269.53|296.1725|17.4752|-22.224|37.161|25.397|25.21|
2020-11-08 15:58:39|-0.015|-0.014|0.873|271.2488|295.7141|17.0741|-22.403|36.981|24.527|25.23|
2020-11-08 15:58:40|-0.011|-0.013|0.875|270.3894|295.3131|14.4385|-22.941|37.522|24.701|25.2|
2020-11-08 15:58:41|-0.015|-0.011|0.871|274.3428|297.0319|13.5791|-22.224|37.161|26.441|25.24|
2020-11-08 15:58:42|-0.013|-0.014|0.87|268.6132|295.7141|16.6158|-23.478|36.981|24.875|25.23|
